query,tweet_id,text,rt_count,username,likes_count,created_at
policías negacionistas,1323504393384271872,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,MAMBORA1,0,2020-11-03 05:56:51
policías negacionistas,1323504320529211392,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,Dani_verges,0,2020-11-03 05:56:34
policías negacionistas,1323504298475610112,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,cocosanber,0,2020-11-03 05:56:28
policías negacionistas,1323503883252060161,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,Viejis39,0,2020-11-03 05:54:49
policías negacionistas,1323503377507094529,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,BarahonaCaperos,0,2020-11-03 05:52:49
policías negacionistas,1323503100678852610,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,frostien23,0,2020-11-03 05:51:43
policías negacionistas,1323502954889027584,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,ppeljoputa,0,2020-11-03 05:51:08
policías negacionistas,1323501602741825536,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,HombreHoyo,0,2020-11-03 05:45:46
policías negacionistas,1323501522345435136,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,RobertMCamacho,0,2020-11-03 05:45:27
policías negacionistas,1323501469392359427,RT @CensoredJules: La enésima prueba de que los psicotécnicos de la oposición para policía no discriminan muy bien. https://t.co/NN8AEMH4ve,470,estevelopezgil,0,2020-11-03 05:45:14
